cell_type,marker_gene,num_datasets,datasets,avg_score,score_Misharin_Budinger_2018,score_Krasnow_2020,score_Banovich_Kropski_2020,score_Nawijn_2021,score_Barbry_Leroy_2020,score_Teichmann_Meyer_2019,score_Lafyatis_Rojas_2019_10Xv2,score_Meyer_2019,score_Jain_Misharin_2021_10Xv2,score_Seibold_2020_10Xv3,score_Seibold_2020_10Xv2
Epithelial,SCGB1A1_ENSG00000149021,5,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.5612335889206076,,0.8311208488434371,0.9804763554763555,0.0823693120372208,,0.04999999999999999,0.8622014282460242,,,,
Epithelial,ALDH1A1_ENSG00000165092,4,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,1.0,,,,1.0,,1.0
Epithelial,CLDN18_ENSG00000066405,4,"Misharin_Budinger_2018, Krasnow_2020, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,1.0,1.0,,,,,1.0,1.0,,,
Epithelial,SLC39A8_ENSG00000138821,4,"Krasnow_2020, Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,,1.0,1.0,,,,1.0,1.0,,,
Epithelial,KRT7_ENSG00000135480,4,"Krasnow_2020, Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",1.0,,1.0,1.0,,,,1.0,,1.0,,
Epithelial,TSPAN1_ENSG00000117472,4,"Nawijn_2021, Seibold_2020_10Xv2, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,,,1.0,,1.0,,1.0
Epithelial,ABCA3_ENSG00000167972,4,"Krasnow_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,,1.0,,,,1.0,1.0,1.0,,,
Epithelial,PRSS23_ENSG00000150687,4,"Seibold_2020_10Xv3, Nawijn_2021, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,1.0,,,,1.0,1.0,
Epithelial,SDR16C5_ENSG00000170786,4,"Krasnow_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9995915032679739,,1.0,,,,1.0,0.9983660130718954,1.0,,,
Epithelial,TXN_ENSG00000136810,4,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.9978213507625272,,,,1.0,1.0,,,,1.0,,0.9912854030501089
Epithelial,CD9_ENSG00000010278,4,"Misharin_Budinger_2018, Nawijn_2021, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.9883612662942272,0.9534450651769086,,,1.0,1.0,,,,1.0,,
Epithelial,COX5B_ENSG00000135940,4,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.984843683590521,,,,0.9594364627571458,1.0,,,,1.0,,0.9799382716049383
Epithelial,SOD1_ENSG00000142168,4,"Seibold_2020_10Xv3, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020",0.9772856624513353,,,,0.9757589982417348,0.9740340580676715,,,,,1.0,0.959349593495935
Epithelial,FABP5_ENSG00000164687,4,"Misharin_Budinger_2018, Banovich_Kropski_2020, Teichmann_Meyer_2019, Jain_Misharin_2021_10Xv2",0.9631043032450728,0.91655789931652,,0.9731154798310762,,,0.9627438338326949,,,1.0,,
Epithelial,DBI_ENSG00000155368,4,"Misharin_Budinger_2018, Banovich_Kropski_2020, Teichmann_Meyer_2019, Meyer_2019",0.9590847663980293,1.0,,0.9266854531170737,,,0.999650959860384,,0.9100026526146595,,,
Epithelial,MRPL14_ENSG00000180992,4,"Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9375621294180597,,,1.0,,,1.0,0.8485030542520154,0.9017454634202234,,,
Epithelial,S100A11_ENSG00000163191,4,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.9225259779874305,,,,1.0,0.6949700919983837,,,,1.0,,0.9951338199513383
Epithelial,SERF2_ENSG00000140264,4,"Seibold_2020_10Xv3, Nawijn_2021, Seibold_2020_10Xv2, Meyer_2019",0.9094939166668767,,,,0.9609919573311304,,,,0.8184360660621692,,0.9927941101020984,0.8657535331721088
Epithelial,ATP6V1G1_ENSG00000136888,4,"Nawijn_2021, Barbry_Leroy_2020, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9087008717784717,,,,0.9282860304346743,1.0,,,0.8563765561162952,0.8501409005629174,,
Epithelial,TMEM59_ENSG00000116209,4,"Seibold_2020_10Xv3, Nawijn_2021, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.9058757243424602,,,,0.9946984758117958,1.0,,,,1.0,0.6288044215580448,
Epithelial,FAM177A1_ENSG00000151327,4,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",0.8946294178534954,1.0,0.749084689021139,0.997245179063361,,,,0.8321878033294814,,,,
Epithelial,ANAPC16_ENSG00000166295,4,"Seibold_2020_10Xv3, Banovich_Kropski_2020, Teichmann_Meyer_2019, Meyer_2019",0.8874468806177319,,,0.985505792289513,,,0.9846104725415069,,0.8210472630089595,,0.7586239946309484,
Epithelial,MT-CO1_ENSG00000198804,4,"Seibold_2020_10Xv3, Nawijn_2021, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.8487987599853898,,,,0.9955849889624724,0.8771521424787756,,,,0.9732767232767232,0.549181185223588,
Epithelial,NEAT1,4,"Krasnow_2020, Banovich_Kropski_2020, Barbry_Leroy_2020, Meyer_2019",0.8181569851234047,,0.7966411148672051,0.9692249117008522,,0.7311158715454686,,,0.7756460423800929,,,
Epithelial,GPX4_ENSG00000167468,4,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Meyer_2019",0.8084384977901754,,,,0.9920987837423868,0.5129640328777434,,,0.7732921135077074,,,0.9553990610328639
Epithelial,S100A6_ENSG00000197956,4,"Banovich_Kropski_2020, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019",0.7768204223384084,,,0.9951515151515151,,0.979565772669221,0.13869937085805067,,,,,0.9938650306748467
Epithelial,ATP5ME_ENSG00000169020,4,"Misharin_Budinger_2018, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020",0.7487235319861537,0.05655655655655656,,,0.9804292929292929,0.9579082784587656,,,,,,1.0
Epithelial,MT-ND3_ENSG00000198840,4,"Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020",0.5577297041144789,,,0.5123377335232684,0.6098497071124159,0.9675324675324676,,,,,,0.14119890828976356
Epithelial,LMO7_ENSG00000136153,3,"Krasnow_2020, Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,1.0,,,,1.0,,,,
Epithelial,F3_ENSG00000117525,3,"Seibold_2020_10Xv3, Nawijn_2021, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,,,,,1.0,1.0,
Epithelial,PERP_ENSG00000112378,3,"Nawijn_2021, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,1.0,,,,1.0,,
Epithelial,CLDN4_ENSG00000189143,3,"Krasnow_2020, Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,1.0,,,,1.0,,,,
Epithelial,FOLR1_ENSG00000110195,3,"Krasnow_2020, Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,1.0,,,,1.0,,,,
Epithelial,GKN2_ENSG00000183607,3,"Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9998324115971174,,,,,,1.0,1.0,0.9994972347913524,,,
Epithelial,SAT1_ENSG00000130066,3,"Nawijn_2021, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.9997047143482596,,,,1.0,0.9991141430447789,,,,1.0,,
Epithelial,SCD_ENSG00000099194,3,"Misharin_Budinger_2018, Teichmann_Meyer_2019, Meyer_2019",0.9838354454443686,1.0,,,,,1.0,,0.9515063363331059,,,
Epithelial,MGST1_ENSG00000008394,3,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020",0.9831979135749611,1.0,0.9585257507689414,0.9910679899559417,,,,,,,,
Epithelial,TUBB4B_ENSG00000188229,3,"Krasnow_2020, Nawijn_2021, Seibold_2020_10Xv2",0.967385732384046,,0.902157197152138,,1.0,,,,,,,1.0
Epithelial,VAMP8_ENSG00000118640,3,"Nawijn_2021, Seibold_2020_10Xv2, Jain_Misharin_2021_10Xv2",0.9620499568193212,,,,0.9622057001239157,,,,,0.9950433705080545,,0.9289007998259935
Epithelial,NPC2_ENSG00000119655,3,"Misharin_Budinger_2018, Teichmann_Meyer_2019, Meyer_2019",0.9584474130180437,1.0,,,,,0.9660678642714572,,0.9092743747826738,,,
Epithelial,CHCHD2_ENSG00000106153,3,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020",0.9546231203439554,,,,0.8956128073781243,0.9910635711976012,,,,,,0.9771929824561404
Epithelial,TSPAN3_ENSG00000140391,3,"Krasnow_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9426654612660097,,0.8786305153870111,,,,0.9570272765325489,0.9923385918784692,,,,
Epithelial,RPL8_ENSG00000161016,3,"Misharin_Budinger_2018, Barbry_Leroy_2020, Teichmann_Meyer_2019",0.9375998155984249,0.8846153846153846,,,,0.9411350643309216,0.9870489978489684,,,,,
Epithelial,ATP5MC2_ENSG00000135390,3,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020",0.9310638160532565,,,,0.8355181926920553,0.9762952293969507,,,,,,0.9813780260707635
Epithelial,SEM1_ENSG00000127922,3,"Seibold_2020_10Xv3, Banovich_Kropski_2020, Barbry_Leroy_2020",0.927144866067577,,,0.9479130198715259,,0.8335215783312048,,,,,1.0,
Epithelial,TMEM258_ENSG00000134825,3,"Seibold_2020_10Xv3, Seibold_2020_10Xv2, Teichmann_Meyer_2019",0.9268128452719483,,,,,,0.7804385358158448,,,,1.0,1.0
Epithelial,PEBP1_ENSG00000089220,3,"Misharin_Budinger_2018, Seibold_2020_10Xv3, Barbry_Leroy_2020",0.9254881550610193,1.0,,,,0.7764644651830582,,,,,1.0,
Epithelial,PRKAR1A_ENSG00000108946,3,"Krasnow_2020, Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",0.9223105336847954,,0.9032198233649895,0.9817158931082982,,,,0.8819958845810983,,,,
Epithelial,ATP5MF_ENSG00000241468,3,"Seibold_2020_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9166873493470833,,,,,,,,0.7708953813745834,0.9791666666666666,,1.0
Epithelial,CIRBP_ENSG00000099622,3,"Misharin_Budinger_2018, Barbry_Leroy_2020, Meyer_2019",0.9129557221764365,0.9922693091573547,,,,0.9785407725321887,,,0.7680570848397661,,,
Epithelial,WSB1_ENSG00000109046,3,"Misharin_Budinger_2018, Teichmann_Meyer_2019, Meyer_2019",0.9084663941758001,0.9967413513703939,,,,,0.9149371778372734,,0.8137206533197331,,,
Epithelial,NDUFA1_ENSG00000125356,3,"Seibold_2020_10Xv2, Barbry_Leroy_2020, Meyer_2019",0.8967036760531824,,,,,0.8762674147792113,,,0.8138436133803356,,,1.0
Epithelial,COX6B1_ENSG00000126267,3,"Barbry_Leroy_2020, Meyer_2019, Jain_Misharin_2021_10Xv2",0.86460231503809,,,,,0.9987507631721829,,,0.727662903104667,0.8673932788374206,,
Epithelial,XBP1_ENSG00000100219,3,"Krasnow_2020, Banovich_Kropski_2020, Meyer_2019",0.8522807017075179,,0.8444093174692836,0.9622195985832351,,,,,0.7502131890700352,,,
Epithelial,COX7B_ENSG00000131174,3,"Seibold_2020_10Xv3, Seibold_2020_10Xv2, Meyer_2019",0.851276366760395,,,,,,,,0.7988779591395524,,0.875299463031805,0.8796516781098278
Epithelial,ATP5MG_ENSG00000167283,3,"Nawijn_2021, Seibold_2020_10Xv2, Jain_Misharin_2021_10Xv2",0.8429290304210154,,,,0.8058533311153324,,,,,0.8310063121614301,,0.8919274479862841
Epithelial,NDUFB11_ENSG00000147123,3,"Seibold_2020_10Xv3, Teichmann_Meyer_2019, Meyer_2019",0.8082096412173921,,,,,,0.7322729760148969,,0.6947540291720516,,0.9976019184652278,
Epithelial,COX8A_ENSG00000176340,3,"Barbry_Leroy_2020, Meyer_2019, Jain_Misharin_2021_10Xv2",0.8062840507574859,,,,,1.0,,,0.8305922656455684,0.5882598866268892,,
Epithelial,PABPC1_ENSG00000070756,3,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020",0.7701902012856207,,,,0.6686948571424057,1.0,,,,,,0.6418757467144565
Epithelial,MT-ATP6_ENSG00000198899,3,"Misharin_Budinger_2018, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.750259106540241,0.5297464330222031,,,,0.9568273092369477,,,,0.7642035773615721,,
Epithelial,LGALS3_ENSG00000131981,3,"Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.7133818638318371,,,,,0.24553192073269617,,,,1.0,,0.8946136707628151
Epithelial,UQCRB_ENSG00000156467,3,"Nawijn_2021, Barbry_Leroy_2020, Meyer_2019",0.6988974139727221,,,,0.6098036403800063,0.8042115721771926,,,0.6826770293609673,,,
Epithelial,COX4I1_ENSG00000131143,3,"Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.695018832170093,,,,,1.0,,,,0.37104555464961786,,0.714010941860661
Epithelial,ELOB_ENSG00000103363,3,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020",0.678475968300971,,,,0.9894172673805662,0.12303684274127626,,,,,,0.9229737947810704
Epithelial,MT-CYB_ENSG00000198727,3,"Nawijn_2021, Barbry_Leroy_2020, Teichmann_Meyer_2019",0.6736476200643837,,,,0.9060299868427325,0.9639126305792973,0.1510002427711212,,,,,
Epithelial,ARF1_ENSG00000143761,3,"Seibold_2020_10Xv3, Banovich_Kropski_2020, Teichmann_Meyer_2019",0.5810616748427683,,,0.027233551024034828,,,0.7159514735042697,,,,1.0,
Epithelial,GPX1_ENSG00000233276,3,"Seibold_2020_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",0.5449177576320965,,,,,,,,0.6285144137162538,0.029411764705882314,,0.9768270944741534
Epithelial,RPL41,3,"Misharin_Budinger_2018, Nawijn_2021, Seibold_2020_10Xv2",0.5065904942556894,0.9810606060606061,,,0.09876830719867517,,,,,,,0.43994256950778693
Epithelial,PLAAT4_ENSG00000133321,2,"Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,,1.0,,,,1.0,,,,
Epithelial,NKX2-1_ENSG00000136352,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,,,,,1.0,,,,
Epithelial,MFSD2A_ENSG00000168389,2,"Teichmann_Meyer_2019, Meyer_2019",1.0,,,,,,1.0,,1.0,,,
Epithelial,EEF2_ENSG00000167658,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",1.0,1.0,,,,1.0,,,,,,
Epithelial,BPIFB1_ENSG00000125999,2,"Nawijn_2021, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,,,,,1.0,,
Epithelial,CAPS_ENSG00000105519,2,"Nawijn_2021, Lafyatis_Rojas_2019_10Xv2",1.0,,,,1.0,,,1.0,,,,
Epithelial,C19orf33_ENSG00000167644,2,"Krasnow_2020, Banovich_Kropski_2020",1.0,,1.0,1.0,,,,,,,,
Epithelial,SMIM22_ENSG00000267795,2,"Krasnow_2020, Meyer_2019",1.0,,1.0,,,,,,1.0,,,
Epithelial,MAL2_ENSG00000147676,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,,,,,1.0,,,,
Epithelial,RPL10A_ENSG00000198755,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",1.0,1.0,,,,1.0,,,,,,
Epithelial,EPHX1_ENSG00000143819,2,"Seibold_2020_10Xv3, Jain_Misharin_2021_10Xv2",1.0,,,,,,,,,1.0,1.0,
Epithelial,SERPINB3,2,"Nawijn_2021, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,,,,,1.0,,
Epithelial,CRNDE,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,,,,,1.0,,,,
Epithelial,FGGY_ENSG00000172456,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,,,,,1.0,,,,
Epithelial,MSMB_ENSG00000263639,2,"Nawijn_2021, Jain_Misharin_2021_10Xv2",1.0,,,,1.0,,,,,1.0,,
Epithelial,MBIP_ENSG00000151332,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",1.0,,1.0,,,,,1.0,,,,
Epithelial,S100A2_ENSG00000196754,2,"Nawijn_2021, Barbry_Leroy_2020",1.0,,,,1.0,1.0,,,,,,
Epithelial,MSMO1_ENSG00000052802,2,"Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9997753818508535,,,,,,1.0,0.999550763701707,,,,
Epithelial,RPLP0_ENSG00000089157,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",0.9996873045653534,1.0,,,,0.9993746091307066,,,,,,
Epithelial,DMKN_ENSG00000161249,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",0.9996177370030581,,1.0,,,,,0.9992354740061162,,,,
Epithelial,LY6E_ENSG00000160932,2,"Seibold_2020_10Xv3, Jain_Misharin_2021_10Xv2",0.9994172494172495,,,,,,,,,0.9988344988344989,1.0,
Epithelial,RPSA_ENSG00000168028,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",0.9991361579596874,1.0,,,,0.9982723159193747,,,,,,
Epithelial,GLUL_ENSG00000135821,2,"Nawijn_2021, Barbry_Leroy_2020",0.9984301412872842,,,,0.9968602825745684,1.0,,,,,,
Epithelial,COX5A_ENSG00000178741,2,"Seibold_2020_10Xv2, Jain_Misharin_2021_10Xv2",0.9984126984126984,,,,,,,,,0.9968253968253968,,1.0
Epithelial,DYNLT1_ENSG00000146425,2,"Banovich_Kropski_2020, Nawijn_2021",0.998144023756496,,,1.0,0.9962880475129919,,,,,,,
Epithelial,HNRNPA1_ENSG00000135486,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",0.997272440820828,0.9963369963369964,,,,0.9982078853046595,,,,,,
Epithelial,RPL18_ENSG00000063177,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",0.9967074382430534,0.9942028985507246,,,,0.9992119779353822,,,,,,
Epithelial,WIF1_ENSG00000156076,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",0.9962803562778386,,0.9929179830094107,,,,,0.9996427295462665,,,,
Epithelial,ALDOA_ENSG00000149925,2,"Seibold_2020_10Xv2, Jain_Misharin_2021_10Xv2",0.996090632131575,,,,,,,,,0.9988814317673378,,0.9932998324958123
Epithelial,CLTA_ENSG00000122705,2,"Seibold_2020_10Xv3, Seibold_2020_10Xv2",0.9957703106602662,,,,,,,,,,0.9915406213205326,1.0
Epithelial,CIB1_ENSG00000185043,2,"Seibold_2020_10Xv3, Nawijn_2021",0.9944736470074156,,,,0.990622335890878,,,,,,0.9983249581239532,
Epithelial,KLF5_ENSG00000102554,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",0.994101779139505,,1.0,,,,,0.98820355827901,,,,
Epithelial,MID1IP1_ENSG00000165175,2,"Krasnow_2020, Teichmann_Meyer_2019",0.9938079736575773,,0.9876159473151547,,,,1.0,,,,,
Epithelial,CTSD_ENSG00000117984,2,"Seibold_2020_10Xv3, Jain_Misharin_2021_10Xv2",0.9912472647702408,,,,,,,,,0.9824945295404816,1.0,
Epithelial,ANXA1_ENSG00000135046,2,"Nawijn_2021, Jain_Misharin_2021_10Xv2",0.9909367280152415,,,,0.9818734560304829,,,,,1.0,,
Epithelial,NFE2L2_ENSG00000116044,2,"Seibold_2020_10Xv3, Nawijn_2021",0.9894234234234235,,,,0.9801801801801803,,,,,,0.9986666666666667,
Epithelial,SEC61G_ENSG00000132432,2,"Misharin_Budinger_2018, Banovich_Kropski_2020",0.9890631049167635,0.9979674796747968,,0.9801587301587302,,,,,,,,
Epithelial,AQP5_ENSG00000161798,2,"Seibold_2020_10Xv2, Jain_Misharin_2021_10Xv2",0.9884514435695537,,,,,,,,,0.9769028871391076,,1.0
Epithelial,HNRNPK_ENSG00000165119,2,"Seibold_2020_10Xv3, Seibold_2020_10Xv2",0.9845618063528512,,,,,,,,,,0.9691236127057022,1.0
Epithelial,CYP4B1_ENSG00000142973,2,"Krasnow_2020, Banovich_Kropski_2020",0.983370648965818,,1.0,0.9667412979316361,,,,,,,,
Epithelial,HMGN1_ENSG00000205581,2,"Banovich_Kropski_2020, Seibold_2020_10Xv2",0.9798657435586464,,,0.9597314871172928,,,,,,,,1.0
Epithelial,BTF3_ENSG00000145741,2,"Seibold_2020_10Xv2, Barbry_Leroy_2020",0.9775132275132274,,,,,1.0,,,,,,0.955026455026455
Epithelial,MALL_ENSG00000144063,2,"Krasnow_2020, Teichmann_Meyer_2019",0.9745157240115849,,1.0,,,,0.9490314480231697,,,,,
Epithelial,MT-ND4_ENSG00000198886,2,"Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.970460537295603,,,,,0.9413489736070382,,,,0.9995721009841677,,
Epithelial,MT-ATP8_ENSG00000228253,2,"Seibold_2020_10Xv3, Jain_Misharin_2021_10Xv2",0.9688491225829078,,,,,,,,,0.9919618110572884,0.9457364341085271,
Epithelial,SSR4_ENSG00000180879,2,"Misharin_Budinger_2018, Banovich_Kropski_2020",0.9685618494370989,0.9765057304732392,,0.9606179684009586,,,,,,,,
Epithelial,SERPINA1_ENSG00000197249,2,"Teichmann_Meyer_2019, Meyer_2019",0.9648376762036561,,,,,,0.9296753524073121,,1.0,,,
Epithelial,NDUFC1_ENSG00000109390,2,"Krasnow_2020, Banovich_Kropski_2020",0.9646002455981386,,0.9633307298446585,0.9658697613516187,,,,,,,,
Epithelial,CALM2_ENSG00000143933,2,"Seibold_2020_10Xv2, Teichmann_Meyer_2019",0.9642391086705169,,,,,,0.9284782173410336,,,,,1.0
Epithelial,CYSTM1_ENSG00000120306,2,"Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9618526840487107,,,,,,1.0,0.9237053680974215,,,,
Epithelial,MYL12B_ENSG00000118680,2,"Seibold_2020_10Xv2, Barbry_Leroy_2020",0.9595261847168728,,,,,1.0,,,,,,0.9190523694337456
Epithelial,NUPR1_ENSG00000176046,2,"Seibold_2020_10Xv3, Seibold_2020_10Xv2",0.9573002754820936,,,,,,,,,,1.0,0.9146005509641872
Epithelial,ALDH3A1_ENSG00000108602,2,"Seibold_2020_10Xv3, Jain_Misharin_2021_10Xv2",0.9568614529636035,,,,,,,,,1.0,0.913722905927207,
Epithelial,RPS5_ENSG00000083845,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",0.9562960802549232,0.9790940766550523,,,,0.933498083854794,,,,,,
Epithelial,UBB_ENSG00000170315,2,"Nawijn_2021, Seibold_2020_10Xv2",0.9499104104794229,,,,0.9298023227928329,,,,,,,0.970018498166013
Epithelial,TMEM243_ENSG00000135185,2,"Krasnow_2020, Meyer_2019",0.9485749656502074,,0.9767441860465116,,,,,,0.9204057452539033,,,
Epithelial,RPL23_ENSG00000125691,2,"Misharin_Budinger_2018, Meyer_2019",0.9483030662421217,1.0,,,,,,,0.8966061324842433,,,
Epithelial,RPLP1_ENSG00000137818,2,"Misharin_Budinger_2018, Barbry_Leroy_2020",0.9475806451612903,0.8951612903225806,,,,1.0,,,,,,
Epithelial,COX17_ENSG00000138495,2,"Banovich_Kropski_2020, Meyer_2019",0.9460536872924545,,,1.0,,,,,0.892107374584909,,,
Epithelial,H3-3A_ENSG00000163041,2,"Nawijn_2021, Barbry_Leroy_2020",0.9396430284441193,,,,0.9699381078691425,0.9093479490190961,,,,,,
Epithelial,ERP29_ENSG00000089248,2,"Teichmann_Meyer_2019, Meyer_2019",0.9339885875254856,,,,,,0.9935897435897436,,0.8743874314612278,,,
Epithelial,LCN2_ENSG00000148346,2,"Seibold_2020_10Xv2, Jain_Misharin_2021_10Xv2",0.9301801801801801,,,,,,,,,1.0,,0.8603603603603603
Epithelial,VAPA_ENSG00000101558,2,"Banovich_Kropski_2020, Teichmann_Meyer_2019",0.9285346255285494,,,0.9826553054885098,,,0.874413945568589,,,,,
Epithelial,HSP90AA1_ENSG00000080824,2,"Nawijn_2021, Barbry_Leroy_2020",0.9209751107065225,,,,1.0,0.841950221413045,,,,,,
Epithelial,HSPE1_ENSG00000115541,2,"Banovich_Kropski_2020, Seibold_2020_10Xv2",0.917858832498629,,,0.8357176649972579,,,,,,,,1.0
Epithelial,UBL5_ENSG00000198258,2,"Seibold_2020_10Xv2, Meyer_2019",0.9170798416468944,,,,,,,,0.8341596832937886,,,1.0
Epithelial,SPTSSA_ENSG00000165389,2,"Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9102522143490572,,,,,,0.8270056557761444,0.9934987729219701,,,,
Epithelial,TOP1_ENSG00000198900,2,"Krasnow_2020, Seibold_2020_10Xv3",0.9014393508457188,,0.8028787016914377,,,,,,,,1.0,
Epithelial,RPL24_ENSG00000114391,2,"Misharin_Budinger_2018, Meyer_2019",0.8957172509002083,1.0,,,,,,,0.7914345018004166,,,
Epithelial,MT-ND5_ENSG00000198786,2,"Nawijn_2021, Jain_Misharin_2021_10Xv2",0.8900372065065194,,,,0.886595792970295,,,,,0.8934786200427439,,
Epithelial,ENSA_ENSG00000143420,2,"Seibold_2020_10Xv3, Meyer_2019",0.8881687029756671,,,,,,,,0.8222063518202801,,0.9541310541310541,
Epithelial,CALM1_ENSG00000198668,2,"Nawijn_2021, Jain_Misharin_2021_10Xv2",0.8857635035874682,,,,0.8931656626371215,,,,,0.8783613445378151,,
Epithelial,NPM1_ENSG00000181163,2,"Seibold_2020_10Xv2, Barbry_Leroy_2020",0.8723810503740288,,,,,1.0,,,,,,0.7447621007480576
Epithelial,NCOA7_ENSG00000111912,2,"Krasnow_2020, Seibold_2020_10Xv2",0.8719032188384903,,0.9974699557242251,,,,,,,,,0.7463364819527554
Epithelial,UQCRH_ENSG00000173660,2,"Barbry_Leroy_2020, Meyer_2019",0.8692545409433781,,,,,1.0,,,0.7385090818867561,,,
Epithelial,AREG_ENSG00000109321,2,"Misharin_Budinger_2018, Krasnow_2020",0.8568397713795414,0.9977924944812363,0.7158870482778464,,,,,,,,,
Epithelial,KTN1_ENSG00000126777,2,"Krasnow_2020, Seibold_2020_10Xv3",0.8468327230430284,,0.6936654460860566,,,,,,,,1.0,
Epithelial,SLC25A3_ENSG00000075415,2,"Misharin_Budinger_2018, Seibold_2020_10Xv2",0.8442252403439618,1.0,,,,,,,,,,0.6884504806879237
Epithelial,MT-ND2_ENSG00000198763,2,"Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.8385425154630675,,,,,0.9044064577397911,,,,0.7726785731863437,,
Epithelial,HSPA8_ENSG00000109971,2,"Nawijn_2021, Seibold_2020_10Xv2",0.8309711479463726,,,,0.6619422958927452,,,,,,,1.0
